"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","likesCount","location/lat","location/lng","name","neighborhood","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Reservation recommended","reviewContext/Visited on","reviewContext/Wait time","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","url"
"27J3+JFR, Mranggen, Protomulyo, Kec. Kaliwungu Sel., Kabupaten Kendal, Jawa Tengah 51372, Indonesia","Shrine","Shrine","6377367372953213636","Kendal Regency","ID","0x2e705e141ab97c4b:0x5880f5d6430adac4","https://lh5.googleusercontent.com/p/AF1QipOiJa9ozzDL_5QGO4kFnW4qrgWnyUMMP-sQcYm7=w408-h306-k-no","false","true","0","-6.9674646","110.2538909","abdul wakhid","Mranggen, Protomulyo, Kaliwungu Selatan","false","ChIJS3y5GhRecC4RxNoKQ9b1gFg","51372",,"2 years ago","2022-09-27T09:22:46.424Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNlejdmLVdREAE","https://lh5.googleusercontent.com/p/AF1QipNqhfFcnoEe-xRgfojxiGTnYIoZsvSBvol4A1F5=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipO90zOk5V6nd89ELK-ryAKNbaPYet3KKJiZMU8x=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipM4VhQ5HRDgUyUiMXFOdpq872yXMZbvBLaFxksT=w1920-h1080-k-no-p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlejdmLVdREAE!2m1!1s0x0:0x5880f5d6430adac4!3m1!1s2@1:CIHM0ogKEICAgICez7f-WQ%7CCgwI5oHLmQYQ4JupygE%7C?hl=en-US","100231340393727545527","64","https://lh3.googleusercontent.com/a-/ALV-UjVeHSXq2ROWnfLBrOAzhuaszamNgn4zZ3oPOdiuVPXFJ_b1DdI=s120-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/100231340393727545527?hl=en-US","66","Direct Detail URL: https://www.google.com/maps/place/Tomb+of+Sunan+Katong+Kaliwungu/@-6.967512,110.2535115,19.55z/data=!4m14!1m5!3m4!2zNsKwNTgnMDIuMyJTIDExMMKwMTUnMTQuMiJF!8m2!3d-6.9672942!4d110.2539338!3m7!1s0x2e705e141ab97c4b:0x5880f5d6430adac4!8m2!3d-6.9674646!4d110.2538909!9m1!1b1!16s%2Fg%2F11bwc0kng9?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","27J3+JFR","false","Tempatnya Asri dan nyaman. Sayang tempat wudhunya blm ada.","The place is beautiful and comfortable. Unfortunately there is no ablution place yet.","Tomb of Sunan Katong Kaliwungu","4.8","https://www.google.com/maps/search/?api=1&query=Tomb%20of%20Sunan%20Katong%20Kaliwungu&query_place_id=ChIJS3y5GhRecC4RxNoKQ9b1gFg"
"27J3+JFR, Mranggen, Protomulyo, Kec. Kaliwungu Sel., Kabupaten Kendal, Jawa Tengah 51372, Indonesia","Shrine","Shrine","6377367372953213636","Kendal Regency","ID","0x2e705e141ab97c4b:0x5880f5d6430adac4","https://lh5.googleusercontent.com/p/AF1QipOiJa9ozzDL_5QGO4kFnW4qrgWnyUMMP-sQcYm7=w408-h306-k-no","false","false","0","-6.9674646","110.2538909","Misbakhul Anam","Mranggen, Protomulyo, Kaliwungu Selatan","false","ChIJS3y5GhRecC4RxNoKQ9b1gFg","51372",,"2 years ago","2022-03-24T02:29:09.602Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURXanJTbVF3EAE","https://lh5.googleusercontent.com/p/AF1QipP0tJUMdzAKXtG8uM5WDyiPVvbq9tf0Pir4WCTV=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipOWUEzwH6amDFmSXZ2pIibDDxmrz_G04zmm5auD=w1920-h1080-k-no-p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURXanJTbVF3EAE!2m1!1s0x0:0x5880f5d6430adac4!3m1!1s2@1:CIHM0ogKEICAgIDWjrSmQw%7CCgwI9a7vkQYQ6JuxnwI%7C?hl=en-US","118066792261305696683","4","https://lh3.googleusercontent.com/a-/ALV-UjXHZ8mXjesS08j3wp-q2H-weURGW893_yADpY6tXgkd0YH8n6w=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/118066792261305696683?hl=en-US","66","Direct Detail URL: https://www.google.com/maps/place/Tomb+of+Sunan+Katong+Kaliwungu/@-6.967512,110.2535115,19.55z/data=!4m14!1m5!3m4!2zNsKwNTgnMDIuMyJTIDExMMKwMTUnMTQuMiJF!8m2!3d-6.9672942!4d110.2539338!3m7!1s0x2e705e141ab97c4b:0x5880f5d6430adac4!8m2!3d-6.9674646!4d110.2538909!9m1!1b1!16s%2Fg%2F11bwc0kng9?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","27J3+JFR","false","Makam sunan katong wisata religi yg sangat nyaman jauh dari kebisingan","The Sunan Katong tomb is a very comfortable religious tourism site away from the noise","Tomb of Sunan Katong Kaliwungu","4.8","https://www.google.com/maps/search/?api=1&query=Tomb%20of%20Sunan%20Katong%20Kaliwungu&query_place_id=ChIJS3y5GhRecC4RxNoKQ9b1gFg"
"27J3+JFR, Mranggen, Protomulyo, Kec. Kaliwungu Sel., Kabupaten Kendal, Jawa Tengah 51372, Indonesia","Shrine","Shrine","6377367372953213636","Kendal Regency","ID","0x2e705e141ab97c4b:0x5880f5d6430adac4","https://lh5.googleusercontent.com/p/AF1QipOiJa9ozzDL_5QGO4kFnW4qrgWnyUMMP-sQcYm7=w408-h306-k-no","false","true","0","-6.9674646","110.2538909","Dwi Setyaningsih","Mranggen, Protomulyo, Kaliwungu Selatan","false","ChIJS3y5GhRecC4RxNoKQ9b1gFg","51372",,"5 years ago","2019-05-26T20:22:07.160Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURZdDZmOTdnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURZdDZmOTdnRRAB!2m1!1s0x0:0x5880f5d6430adac4!3m1!1s2@1:CIHM0ogKEICAgIDYt6f97gE%7CCgsI7-qr5wUQoIzGTA%7C?hl=en-US","118167974889873035860","227","https://lh3.googleusercontent.com/a-/ALV-UjVunpaCQSgLnIu_j7NFpexIvOopPE2l6buP-tP7nqVtPvTCwv5jmw=s120-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/118167974889873035860?hl=en-US","66","Direct Detail URL: https://www.google.com/maps/place/Tomb+of+Sunan+Katong+Kaliwungu/@-6.967512,110.2535115,19.55z/data=!4m14!1m5!3m4!2zNsKwNTgnMDIuMyJTIDExMMKwMTUnMTQuMiJF!8m2!3d-6.9672942!4d110.2539338!3m7!1s0x2e705e141ab97c4b:0x5880f5d6430adac4!8m2!3d-6.9674646!4d110.2538909!9m1!1b1!16s%2Fg%2F11bwc0kng9?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","27J3+JFR","false","Syawalan adalah sebuah tradisi yang masih dipertahankan oleh masyarakat Kaliwungu. Rakyat biasa, tokoh masyarakat, pemuka agama, dan pemerintah setempat bahu membahu melestarikan budaya ini sebagai bentuk kebanggaan sebagai warga kota Kaliwungu. Ikon syawalan sendiri adalah Makam Waliyullah di Bukit Jabal Annur di antaranya Makam Sunan Katong selaku tokoh ulama yang  banyak berperan dalam penyebaran agama Islam di Kendal dan sekitarnya.  Makam ini selalu ramai dikunjungi peziarah dari dalam dan luar kota. Terlebih selama bulan Syawal, semakin ramai peziarah.","Syawalan is a tradition that is still maintained by the Kaliwungu people. Ordinary people, community leaders, religious leaders and the local government work together to preserve this culture as a form of pride as citizens of the city of Kaliwungu. The Syawalan icon itself is the Waliyullah Tomb on Jabal Annur Hill, including the Tomb of Sunan Katong as a ulama figure who played a big role in the spread of Islam in Kendal and its surroundings.  This tomb is always busy with pilgrims from inside and outside the city. Especially during the month of Shawwal, there are more and more pilgrims.","Tomb of Sunan Katong Kaliwungu","4.8","https://www.google.com/maps/search/?api=1&query=Tomb%20of%20Sunan%20Katong%20Kaliwungu&query_place_id=ChIJS3y5GhRecC4RxNoKQ9b1gFg"
"27J3+JFR, Mranggen, Protomulyo, Kec. Kaliwungu Sel., Kabupaten Kendal, Jawa Tengah 51372, Indonesia","Shrine","Shrine","6377367372953213636","Kendal Regency","ID","0x2e705e141ab97c4b:0x5880f5d6430adac4","https://lh5.googleusercontent.com/p/AF1QipOiJa9ozzDL_5QGO4kFnW4qrgWnyUMMP-sQcYm7=w408-h306-k-no","false","true","1","-6.9674646","110.2538909","Djoeli Yanto","Mranggen, Protomulyo, Kaliwungu Selatan","false","ChIJS3y5GhRecC4RxNoKQ9b1gFg","51372",,"7 years ago","2017-03-02T16:42:51.770Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURRd1BteG1BRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRd1BteG1BRRAB!2m1!1s0x0:0x5880f5d6430adac4!3m1!1s2@1:CIHM0ogKEICAgIDQwPmxmAE%7CCgwIi5fhxQUQgImV7wI%7C?hl=en-US","102441616398060518891","64","https://lh3.googleusercontent.com/a/ACg8ocKMQvxB7Wy8AqTuhlC3DXLwdo7kOSsCBPPc3mq86BrjffYjXQ=s120-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/102441616398060518891?hl=en-US","66","Direct Detail URL: https://www.google.com/maps/place/Tomb+of+Sunan+Katong+Kaliwungu/@-6.967512,110.2535115,19.55z/data=!4m14!1m5!3m4!2zNsKwNTgnMDIuMyJTIDExMMKwMTUnMTQuMiJF!8m2!3d-6.9672942!4d110.2539338!3m7!1s0x2e705e141ab97c4b:0x5880f5d6430adac4!8m2!3d-6.9674646!4d110.2538909!9m1!1b1!16s%2Fg%2F11bwc0kng9?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","27J3+JFR","false","Sekarang tampak perubahan karena geliat membangun desa. Setiap hari libur (pagi) banyak warga yang datang berkunjung ( jalan2,olahraga,bersosialisasi & lain2 ), trmksh","Now there are changes due to the development of the village. Every holiday (morning) many people come to visit (walking, exercising, socializing & so on), thank you","Tomb of Sunan Katong Kaliwungu","4.8","https://www.google.com/maps/search/?api=1&query=Tomb%20of%20Sunan%20Katong%20Kaliwungu&query_place_id=ChIJS3y5GhRecC4RxNoKQ9b1gFg"
"27J3+JFR, Mranggen, Protomulyo, Kec. Kaliwungu Sel., Kabupaten Kendal, Jawa Tengah 51372, Indonesia","Shrine","Shrine","6377367372953213636","Kendal Regency","ID","0x2e705e141ab97c4b:0x5880f5d6430adac4","https://lh5.googleusercontent.com/p/AF1QipOiJa9ozzDL_5QGO4kFnW4qrgWnyUMMP-sQcYm7=w408-h306-k-no","false","false","2","-6.9674646","110.2538909","Diva Salsabila","Mranggen, Protomulyo, Kaliwungu Selatan","false","ChIJS3y5GhRecC4RxNoKQ9b1gFg","51372",,"2 years ago","2022-03-24T02:23:33.705Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURXanRUU0xBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURXanRUU0xBEAE!2m1!1s0x0:0x5880f5d6430adac4!3m1!1s2@1:CIHM0ogKEICAgIDWjtTSLA%7CCgwIpazvkQYQsKe50AI%7C?hl=en-US","109120267233896051055","4","https://lh3.googleusercontent.com/a-/ALV-UjUpgGybrsdrPxw8_Sg-caaKasizs9THesD0pBMakx8veAk-jYNw=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/109120267233896051055?hl=en-US","66","Direct Detail URL: https://www.google.com/maps/place/Tomb+of+Sunan+Katong+Kaliwungu/@-6.967512,110.2535115,19.55z/data=!4m14!1m5!3m4!2zNsKwNTgnMDIuMyJTIDExMMKwMTUnMTQuMiJF!8m2!3d-6.9672942!4d110.2539338!3m7!1s0x2e705e141ab97c4b:0x5880f5d6430adac4!8m2!3d-6.9674646!4d110.2538909!9m1!1b1!16s%2Fg%2F11bwc0kng9?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","27J3+JFR","false","Tempat makam sejuk dan bersih untuk berziarah.
Dan para generasi milenial wajib mengunjungi makam sunan katong ini","The burial place is cool and clean for pilgrimage.
And the millennial generation must visit the Sunan Katong grave","Tomb of Sunan Katong Kaliwungu","4.8","https://www.google.com/maps/search/?api=1&query=Tomb%20of%20Sunan%20Katong%20Kaliwungu&query_place_id=ChIJS3y5GhRecC4RxNoKQ9b1gFg"
"27J3+JFR, Mranggen, Protomulyo, Kec. Kaliwungu Sel., Kabupaten Kendal, Jawa Tengah 51372, Indonesia","Shrine","Shrine","6377367372953213636","Kendal Regency","ID","0x2e705e141ab97c4b:0x5880f5d6430adac4","https://lh5.googleusercontent.com/p/AF1QipOiJa9ozzDL_5QGO4kFnW4qrgWnyUMMP-sQcYm7=w408-h306-k-no","false","false","0","-6.9674646","110.2538909","Pithri Al-Qorni","Mranggen, Protomulyo, Kaliwungu Selatan","false","ChIJS3y5GhRecC4RxNoKQ9b1gFg","51372",,"8 years ago","2016-03-24T22:18:13.362Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNncTlUWjRRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNncTlUWjRRRRAB!2m1!1s0x0:0x5880f5d6430adac4!3m1!1s2@1:CIHM0ogKEICAgICgq9TZ4QE%7CCgwIpc_RtwUQgN3OrAE%7C?hl=en-US","102410148348722079572","1","https://lh3.googleusercontent.com/a/ACg8ocLMJFnUTSrrXjCrlnBawXN-bEI0sc-E05u7ZXV5HeYzeFF3wQ=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/102410148348722079572?hl=en-US","66","Direct Detail URL: https://www.google.com/maps/place/Tomb+of+Sunan+Katong+Kaliwungu/@-6.967512,110.2535115,19.55z/data=!4m14!1m5!3m4!2zNsKwNTgnMDIuMyJTIDExMMKwMTUnMTQuMiJF!8m2!3d-6.9672942!4d110.2539338!3m7!1s0x2e705e141ab97c4b:0x5880f5d6430adac4!8m2!3d-6.9674646!4d110.2538909!9m1!1b1!16s%2Fg%2F11bwc0kng9?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","27J3+JFR","false","Makam aulia sunan katong di desa protomulyo kaliwungu kendal.kisah/sejarah beliaulah tercetusnya  nama kota kaliwungu.
Perkelahian antara beliau dg pakuwojo.","The tomb of Aulia Sunan Katong in the Protomulyo village of Kaliwungu Kendal. It was his story/history that gave rise to the name of the city of Kaliwungu.
A fight between him and pakuwojo.","Tomb of Sunan Katong Kaliwungu","4.8","https://www.google.com/maps/search/?api=1&query=Tomb%20of%20Sunan%20Katong%20Kaliwungu&query_place_id=ChIJS3y5GhRecC4RxNoKQ9b1gFg"
"27J3+JFR, Mranggen, Protomulyo, Kec. Kaliwungu Sel., Kabupaten Kendal, Jawa Tengah 51372, Indonesia","Shrine","Shrine","6377367372953213636","Kendal Regency","ID","0x2e705e141ab97c4b:0x5880f5d6430adac4","https://lh5.googleusercontent.com/p/AF1QipOiJa9ozzDL_5QGO4kFnW4qrgWnyUMMP-sQcYm7=w408-h306-k-no","false","true","1","-6.9674646","110.2538909","Khayat Hidayatullah (Khayat)","Mranggen, Protomulyo, Kaliwungu Selatan","false","ChIJS3y5GhRecC4RxNoKQ9b1gFg","51372",,"2 years ago","2022-04-28T10:18:34.415Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUMybTVENXFRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMybTVENXFRRRAB!2m1!1s0x0:0x5880f5d6430adac4!3m1!1s2@1:CIHM0ogKEICAgIC2m5D5qQE%7CCgwI-9OpkwYQuOfZiAM%7C?hl=en-US","107200112991910180970","16","https://lh3.googleusercontent.com/a-/ALV-UjV1a_Cje4Gt-osUSUrnmDx2Ig6DIFmolQ6M7ZoSGBqf4C-mGUr1=s120-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/107200112991910180970?hl=en-US","66","Direct Detail URL: https://www.google.com/maps/place/Tomb+of+Sunan+Katong+Kaliwungu/@-6.967512,110.2535115,19.55z/data=!4m14!1m5!3m4!2zNsKwNTgnMDIuMyJTIDExMMKwMTUnMTQuMiJF!8m2!3d-6.9672942!4d110.2539338!3m7!1s0x2e705e141ab97c4b:0x5880f5d6430adac4!8m2!3d-6.9674646!4d110.2538909!9m1!1b1!16s%2Fg%2F11bwc0kng9?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","27J3+JFR","false","Alhamdulillah bisa ziaroh ke mbah sunan katong...
Semoga semakin berkah...","Thank God I was able to visit Mbah Sunan Katong...
Hopefully more blessings...","Tomb of Sunan Katong Kaliwungu","4.8","https://www.google.com/maps/search/?api=1&query=Tomb%20of%20Sunan%20Katong%20Kaliwungu&query_place_id=ChIJS3y5GhRecC4RxNoKQ9b1gFg"
"27J3+JFR, Mranggen, Protomulyo, Kec. Kaliwungu Sel., Kabupaten Kendal, Jawa Tengah 51372, Indonesia","Shrine","Shrine","6377367372953213636","Kendal Regency","ID","0x2e705e141ab97c4b:0x5880f5d6430adac4","https://lh5.googleusercontent.com/p/AF1QipOiJa9ozzDL_5QGO4kFnW4qrgWnyUMMP-sQcYm7=w408-h306-k-no","false","true","1","-6.9674646","110.2538909","Medy Asserbony","Mranggen, Protomulyo, Kaliwungu Selatan","false","ChIJS3y5GhRecC4RxNoKQ9b1gFg","51372",,"4 years ago","2020-09-29T06:21:36.537Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURDX3B6eW13RRAB","https://lh5.googleusercontent.com/p/AF1QipP5jDsuQu0b-y3GTvDExY21POzxLsqc2bSliwgO=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipMAj5ltIvw1xBly5lJ3hcjo-Fo4EEt0SSjBzrpM=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipNtQb01lPwN9R1WDJPgnKvGDJvf6ysdPyqhhv-q=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipM8xMEytP7CgEU9oeY9NbjzZplSd8Q1z6O3HHBR=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipPp7u0Wgh-U3iE3J7N6WQ4FNBtN-g5ApJXYH-os=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipNlVGGuGzYt7XDFNMn_Op26EANSy-ytyVnz1g3Y=w1920-h1080-k-no-p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURDX3B6eW13RRAB!2m1!1s0x0:0x5880f5d6430adac4!3m1!1s2@1:CIHM0ogKEICAgIDC_pzymwE%7CCgwI8KTL-wUQqPiHgAI%7C?hl=en-US","118291899971003831827","139","https://lh3.googleusercontent.com/a-/ALV-UjUPNbbusZwPhzbe6-GwcaljecjWtAQLq9SVGZK9TeqAog2mX6YE=s120-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/118291899971003831827?hl=en-US","66","Direct Detail URL: https://www.google.com/maps/place/Tomb+of+Sunan+Katong+Kaliwungu/@-6.967512,110.2535115,19.55z/data=!4m14!1m5!3m4!2zNsKwNTgnMDIuMyJTIDExMMKwMTUnMTQuMiJF!8m2!3d-6.9672942!4d110.2539338!3m7!1s0x2e705e141ab97c4b:0x5880f5d6430adac4!8m2!3d-6.9674646!4d110.2538909!9m1!1b1!16s%2Fg%2F11bwc0kng9?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","27J3+JFR","false","Nyaman dan rindang..","Comfortable and shady..","Tomb of Sunan Katong Kaliwungu","4.8","https://www.google.com/maps/search/?api=1&query=Tomb%20of%20Sunan%20Katong%20Kaliwungu&query_place_id=ChIJS3y5GhRecC4RxNoKQ9b1gFg"
"27J3+JFR, Mranggen, Protomulyo, Kec. Kaliwungu Sel., Kabupaten Kendal, Jawa Tengah 51372, Indonesia","Shrine","Shrine","6377367372953213636","Kendal Regency","ID","0x2e705e141ab97c4b:0x5880f5d6430adac4","https://lh5.googleusercontent.com/p/AF1QipOiJa9ozzDL_5QGO4kFnW4qrgWnyUMMP-sQcYm7=w408-h306-k-no","false","true","0","-6.9674646","110.2538909","Khusni Mubarok","Mranggen, Protomulyo, Kaliwungu Selatan","false","ChIJS3y5GhRecC4RxNoKQ9b1gFg","51372",,"a year ago","2023-08-10T10:17:31.599Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNwaTVLQ0JBEAE","https://lh5.googleusercontent.com/p/AF1QipPnQfw0C4H_PuoYyWxldpeweQIoRQq08-cFJaw7=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipNA-UDBINOtaQwtAyw7vBe2pmwQoZCKdFuB-1B6=w1920-h1080-k-no-p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwaTVLQ0JBEAE!2m1!1s0x0:0x5880f5d6430adac4!3m1!1s2@1:CIHM0ogKEICAgICpi5KCBA%7CCgwIu_LSpgYQwLDsnQI%7C?hl=en-US","117828919753469215904","25","https://lh3.googleusercontent.com/a-/ALV-UjWBFMzP3AfeG666XCDUgqAXl9xYV0WUTOFuVnPJL7HVfHiOVJ2O=s120-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/117828919753469215904?hl=en-US","66","Direct Detail URL: https://www.google.com/maps/place/Tomb+of+Sunan+Katong+Kaliwungu/@-6.967512,110.2535115,19.55z/data=!4m14!1m5!3m4!2zNsKwNTgnMDIuMyJTIDExMMKwMTUnMTQuMiJF!8m2!3d-6.9672942!4d110.2539338!3m7!1s0x2e705e141ab97c4b:0x5880f5d6430adac4!8m2!3d-6.9674646!4d110.2538909!9m1!1b1!16s%2Fg%2F11bwc0kng9?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","27J3+JFR","false","Menenangkan 🧘","Soothing 🧘","Tomb of Sunan Katong Kaliwungu","4.8","https://www.google.com/maps/search/?api=1&query=Tomb%20of%20Sunan%20Katong%20Kaliwungu&query_place_id=ChIJS3y5GhRecC4RxNoKQ9b1gFg"
"27J3+JFR, Mranggen, Protomulyo, Kec. Kaliwungu Sel., Kabupaten Kendal, Jawa Tengah 51372, Indonesia","Shrine","Shrine","6377367372953213636","Kendal Regency","ID","0x2e705e141ab97c4b:0x5880f5d6430adac4","https://lh5.googleusercontent.com/p/AF1QipOiJa9ozzDL_5QGO4kFnW4qrgWnyUMMP-sQcYm7=w408-h306-k-no","false","true","0","-6.9674646","110.2538909","Bordir Kaliwungu","Mranggen, Protomulyo, Kaliwungu Selatan","false","ChIJS3y5GhRecC4RxNoKQ9b1gFg","51372",,"7 years ago","2017-08-31T09:29:29.607Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURRcWRpWkh3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRcWRpWkh3EAE!2m1!1s0x0:0x5880f5d6430adac4!3m1!1s2@1:CIHM0ogKEICAgIDQqdiZHw%7CCgwI-a2fzQUQwKu4oQI%7C?hl=en-US","110787462409755669635","165","https://lh3.googleusercontent.com/a-/ALV-UjWU_AY5Xa1_8DqfUfXKjDzYuyNTKebm9tFfTN-n7HOX3ALpbD5U=s120-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/110787462409755669635?hl=en-US","66","Direct Detail URL: https://www.google.com/maps/place/Tomb+of+Sunan+Katong+Kaliwungu/@-6.967512,110.2535115,19.55z/data=!4m14!1m5!3m4!2zNsKwNTgnMDIuMyJTIDExMMKwMTUnMTQuMiJF!8m2!3d-6.9672942!4d110.2539338!3m7!1s0x2e705e141ab97c4b:0x5880f5d6430adac4!8m2!3d-6.9674646!4d110.2538909!9m1!1b1!16s%2Fg%2F11bwc0kng9?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","27J3+JFR","false","Waktu masih single sering ke makam ini untk berdoa !!","When I was single, I often went to this tomb to pray!!","Tomb of Sunan Katong Kaliwungu","4.8","https://www.google.com/maps/search/?api=1&query=Tomb%20of%20Sunan%20Katong%20Kaliwungu&query_place_id=ChIJS3y5GhRecC4RxNoKQ9b1gFg"
